cell_id,row,col,min_lon,min_lat,max_lon,max_lat,lat,lon,quadrant,model,split,fold_id,true_delta_builtup,true_delta_water,true_delta_other,pred_delta_builtup,pred_delta_water,pred_delta_other,unc_delta_builtup,unc_delta_water,abs_error_delta_builtup,abs_error_delta_water,true_change_flag,pred_change_flag,confidence_label
1420,35,20,11.123838163252032,49.34544058371316,11.13282131609323,49.35129273216566,49.34836665793941,11.12832973967263,SE,Linear Regression,spatial_group_kfold,2,-0.3,0.0,0.3,0.3455181829673721,0.08886529484978035,-0.4343834778171524,0.13853343659590378,0.03485035408934718,0.6455181829673721,0.08886529484978035,0,0,medium
1421,35,21,11.13282131609323,49.34544058371316,11.141804468934424,49.35129273216566,49.34836665793941,11.137312892513826,SE,Linear Regression,spatial_group_kfold,2,0.47,0.0,-0.47,0.9856691200947468,0.0783230161007245,-1.0639921361954714,0.24495989179879177,0.03484286896400982,0.5156691200947469,0.0783230161007245,0,0,low
1422,35,22,11.141804468934424,49.34544058371316,11.15078762177562,49.35129273216566,49.34836665793941,11.146296045355022,SE,Linear Regression,spatial_group_kfold,2,0.91,0.0,-0.91,3.1862838028134317,-0.05600591117123355,-3.1302778916421983,0.26816516272725666,0.1576192748780629,2.2762838028134316,0.05600591117123355,0,1,low
1423,35,23,11.15078762177562,49.34544058371316,11.159770774616817,49.35129273216566,49.34836665793941,11.155279198196219,SE,Linear Regression,spatial_group_kfold,2,-0.02,0.0,0.02,3.5587083982940153,-0.03194656678972891,-3.5267618315042863,0.3263776438909323,0.1516766444529874,3.5787083982940153,0.03194656678972891,0,1,low
1424,35,24,11.159770774616817,49.34544058371316,11.16875392745801,49.35129273216566,49.34836665793941,11.164262351037413,SE,Linear Regression,spatial_group_kfold,2,0.46,0.0,-0.46,0.6944085334962026,0.05681418962440551,-0.7512227231206081,0.23132342086945754,0.06031887177566866,0.23440853349620255,0.05681418962440551,0,0,low
1425,35,25,11.16875392745801,49.34544058371316,11.177737080299204,49.35129273216566,49.34836665793941,11.173245503878608,SE,Linear Regression,spatial_group_kfold,2,-0.05,-0.15,0.2,0.1997475492833216,0.036721806958337454,-0.23646935624165907,0.16913290477985365,0.03302586986629888,0.2497475492833216,0.18672180695833746,0,0,medium
1426,35,26,11.177737080299204,49.34544058371316,11.1867202331404,49.35129273216566,49.34836665793941,11.182228656719802,SE,Linear Regression,spatial_group_kfold,2,0.07,0.0,-0.07,0.10704655681772207,0.05457438008398246,-0.16162093690170454,0.09618418585873151,0.022581667206572075,0.037046556817722065,0.05457438008398246,0,0,high
1427,35,27,11.1867202331404,49.34544058371316,11.195703385981597,49.35129273216566,49.34836665793941,11.191211809560999,SE,Linear Regression,spatial_group_kfold,2,-0.04,0.0,0.04,-0.029071494602483594,0.06498522131101683,-0.03591372670853324,0.08500056966218404,0.0336701443225495,0.010928505397516407,0.06498522131101683,0,0,high
1428,35,28,11.195703385981597,49.34544058371316,11.204686538822791,49.35129273216566,49.34836665793941,11.200194962402193,SE,Linear Regression,spatial_group_kfold,2,-1.63,0.0,1.63,0.4922754458189223,0.005568852957365969,-0.4978442987762883,0.055119171486892084,0.03838066144643009,2.1222754458189224,0.005568852957365969,1,0,high
1429,35,29,11.204686538822791,49.34544058371316,11.213669691663984,49.35129273216566,49.34836665793941,11.209178115243388,SE,Linear Regression,spatial_group_kfold,2,-0.83,-0.72,1.5499999999999998,0.24478954263779074,0.017439467644439138,-0.2622290102822299,0.08975679426885713,0.021291315762668125,1.0747895426377907,0.7374394676444391,0,0,high
1430,35,30,11.213669691663984,49.34544058371316,11.22265284450518,49.35129273216566,49.34836665793941,11.218161268084582,SE,Linear Regression,spatial_group_kfold,1,-0.02,-0.28,0.30000000000000004,-0.22721581663229506,0.032258645521995845,0.19495717111029923,0.11383772482843309,0.017787912181138094,0.20721581663229507,0.3122586455219959,0,0,high
1431,35,31,11.22265284450518,49.34544058371316,11.231635997346377,49.35129273216566,49.34836665793941,11.227144420925779,SE,Linear Regression,spatial_group_kfold,1,0.07,-0.5,0.43,-0.0376024980866837,0.03902104975783113,-0.0014185516711474333,0.0935415068789825,0.036038818900585384,0.1076024980866837,0.5390210497578312,0,0,high
1432,35,32,11.231635997346377,49.34544058371316,11.240619150187571,49.35129273216566,49.34836665793941,11.236127573766975,SE,Linear Regression,spatial_group_kfold,1,-0.01,0.0,0.01,-0.374311619522661,0.08508605634023134,0.28922556318242965,0.14906400349427482,0.06077472648614804,0.364311619522661,0.08508605634023134,0,0,medium
1433,35,33,11.240619150187571,49.34544058371316,11.249602303028766,49.35129273216566,49.34836665793941,11.245110726608168,SE,Linear Regression,spatial_group_kfold,1,-0.02,0.0,0.02,-0.08547247909566913,0.0015902277895776572,0.08388225130609148,0.1691556722246248,0.022583803255782815,0.06547247909566913,0.0015902277895776572,0,0,medium
1434,35,34,11.249602303028766,49.34544058371316,11.258585455869962,49.35129273216566,49.34836665793941,11.254093879449364,SE,Linear Regression,spatial_group_kfold,1,-0.18,0.0,0.18,-0.4989079063821128,-0.06417448971115253,0.5630823960932654,0.17156915141395987,0.036618585862122174,0.3189079063821128,0.06417448971115253,0,0,medium
1435,35,35,11.258585455869962,49.34544058371316,11.267568608711157,49.35129273216566,49.34836665793941,11.26307703229056,SE,Linear Regression,spatial_group_kfold,1,1.08,0.0,-1.08,-0.39065296072716105,0.11403687445093698,0.2766160862762241,0.2639039203751205,0.11228377363958836,1.4706529607271612,0.11403687445093698,1,0,low
1436,35,36,11.267568608711157,49.34544058371316,11.276551761552351,49.35129273216566,49.34836665793941,11.272060185131753,SE,Linear Regression,spatial_group_kfold,1,0.12,-0.12,-0.0,-0.7278011133089014,0.05979068478609134,0.6680104285228101,0.20642262841501802,0.08110112366694218,0.8478011133089014,0.17979068478609134,0,0,low
1437,35,37,11.276551761552351,49.34544058371316,11.285534914393548,49.35129273216566,49.34836665793941,11.28104333797295,SE,Linear Regression,spatial_group_kfold,1,0.51,0.0,-0.51,-0.43837118501045647,0.04538402792388944,0.392987157086567,0.1879516404018277,0.0386935374158615,0.9483711850104565,0.04538402792388944,0,0,low
1438,35,38,11.285534914393548,49.34544058371316,11.294518067234742,49.35129273216566,49.34836665793941,11.290026490814146,SE,Linear Regression,spatial_group_kfold,1,-0.4,0.0,0.4,-0.8951987385472303,0.11479386777848126,0.7804048707687491,0.2720706746528254,0.05733381974050472,0.4951987385472303,0.11479386777848126,0,0,low
1439,35,39,11.294518067234742,49.34544058371316,11.29856048601328,49.35129273216566,49.34836665793941,11.29653927662401,SE,Linear Regression,spatial_group_kfold,1,-0.49,0.0,0.49,-0.2577609349165907,-0.07775280716120009,0.3355137420777908,0.12252882844302655,0.05909074918612549,0.2322390650834093,0.07775280716120009,0,0,high
1440,36,0,10.944175106428128,49.339587739132,10.953158259269324,49.34544058371316,49.342514161422585,10.948666682848726,SW,Linear Regression,spatial_group_kfold,4,-1.27,0.0,1.27,0.24303791080276832,-0.032678115319960094,-0.21035979548280823,0.15838516258664573,0.055390651488688325,1.5130379108027683,0.032678115319960094,1,0,medium
1441,36,1,10.953158259269324,49.339587739132,10.96214141211052,49.34544058371316,49.342514161422585,10.957649835689923,SW,Linear Regression,spatial_group_kfold,4,-0.1,0.0,0.1,0.37994086183540143,-0.06575100456676375,-0.3141898572686377,0.1697060156618526,0.10467767635017496,0.4799408618354014,0.06575100456676375,0,0,medium
1442,36,2,10.96214141211052,49.339587739132,10.971124564951715,49.34544058371316,49.342514161422585,10.966632988531117,SW,Linear Regression,spatial_group_kfold,4,0.0,0.0,-0.0,-0.4803469200124047,0.054846243565497756,0.4255006764469069,0.2676299429938955,0.01891286534934271,0.4803469200124047,0.054846243565497756,0,0,low
1443,36,3,10.971124564951715,49.339587739132,10.98010771779291,49.34544058371316,49.342514161422585,10.975616141372313,SW,Linear Regression,spatial_group_kfold,4,0.01,0.0,-0.01,-0.24358316258192542,-0.06863214280709615,0.31221530538902154,0.22372127513437176,0.07543926383377743,0.2535831625819254,0.06863214280709615,0,0,low
1444,36,4,10.98010771779291,49.339587739132,10.989090870634104,49.34544058371316,49.342514161422585,10.984599294213506,SW,Linear Regression,spatial_group_kfold,4,0.0,0.0,-0.0,0.054473920160783285,-0.1617016550494122,0.10722773488862891,0.19922601030180603,0.13076785878796626,0.054473920160783285,0.1617016550494122,0,0,low
1445,36,5,10.989090870634104,49.339587739132,10.9980740234753,49.34544058371316,49.342514161422585,10.993582447054703,SW,Linear Regression,spatial_group_kfold,4,0.0,0.0,-0.0,0.16116695048112742,0.006676824913125863,-0.16784377539425327,0.11587135592373246,0.03677910568517814,0.16116695048112742,0.006676824913125863,0,0,high
1446,36,6,10.9980740234753,49.339587739132,11.007057176316495,49.34544058371316,49.342514161422585,11.002565599895899,SW,Linear Regression,spatial_group_kfold,4,-0.14,0.0,0.14,0.1999940722983672,-0.03581712030910157,-0.16417695198926563,0.15593192744745957,0.05268418794833107,0.3399940722983672,0.03581712030910157,0,0,medium
1447,36,7,11.007057176316495,49.339587739132,11.01604032915769,49.34544058371316,49.342514161422585,11.011548752737092,SW,Linear Regression,spatial_group_kfold,4,2.16,0.24,-2.4000000000000004,2.015824569821551,-0.06559897374902057,-1.9502255960725305,0.19416580122400298,0.062203036974608314,0.14417543017844903,0.30559897374902056,1,1,low
1448,36,8,11.01604032915769,49.339587739132,11.025023481998886,49.34544058371316,49.342514161422585,11.020531905578288,SW,Linear Regression,spatial_group_kfold,4,0.21,0.36,-0.57,0.6338889134033822,-0.11542982742686651,-0.5184590859765157,0.2164682461112123,0.08446931692590805,0.4238889134033822,0.4754298274268665,0,0,low
1449,36,9,11.025023481998886,49.339587739132,11.034006634840082,49.34544058371316,49.342514161422585,11.029515058419484,SW,Linear Regression,spatial_group_kfold,4,-0.18,0.0,0.18,-0.7166967454928059,0.05363978853544542,0.6630569569573606,0.27583138622811465,0.08885771906808212,0.536696745492806,0.05363978853544542,0,0,low
1450,36,10,11.034006634840082,49.339587739132,11.042989787681275,49.34544058371316,49.342514161422585,11.038498211260679,SW,Linear Regression,spatial_group_kfold,3,-0.16,0.0,0.16,0.11639949640146419,-0.013745995318705115,-0.10265350108275907,0.11469864891704754,0.023865577922512364,0.2763994964014642,0.013745995318705115,0,0,high
1451,36,11,11.042989787681275,49.339587739132,11.051972940522472,49.34544058371316,49.342514161422585,11.047481364101873,SW,Linear Regression,spatial_group_kfold,3,0.61,0.0,-0.61,1.1577991204597515,0.008524830331083658,-1.1663239507908352,0.13742350762886052,0.023382817194421687,0.5477991204597515,0.008524830331083658,0,1,medium
1452,36,12,11.051972940522472,49.339587739132,11.060956093363668,49.34544058371316,49.342514161422585,11.05646451694307,SW,Linear Regression,spatial_group_kfold,3,0.0,-0.06,0.06,-0.17304538277147385,0.025317683789971655,0.1477276989815022,0.16937671170141214,0.01924923223303139,0.17304538277147385,0.08531768378997165,0,0,medium
1453,36,13,11.060956093363668,49.339587739132,11.069939246204862,49.34544058371316,49.342514161422585,11.065447669784266,SW,Linear Regression,spatial_group_kfold,3,-0.61,0.0,0.61,-0.09191755838588533,-0.005208340977416051,0.09712589936330139,0.10758440849034219,0.021176809506795242,0.5180824416141147,0.005208340977416051,0,0,high
1454,36,14,11.069939246204862,49.339587739132,11.078922399046055,49.34544058371316,49.342514161422585,11.074430822625459,SW,Linear Regression,spatial_group_kfold,3,0.94,1.16,-2.0999999999999996,0.6166902329345516,0.15207895122119747,-0.7687691841557491,0.2158507879654854,0.07848162696321398,0.32330976706544834,1.0079210487788024,0,0,low
1455,36,15,11.078922399046055,49.339587739132,11.087905551887252,49.34544058371316,49.342514161422585,11.083413975466653,SW,Linear Regression,spatial_group_kfold,3,-0.07,0.46,-0.39,0.45372886984535915,0.021830757436423234,-0.47555962728178236,0.11331559519820367,0.047705585789545285,0.5237288698453592,0.4381692425635768,0,0,high
1456,36,16,11.087905551887252,49.339587739132,11.096888704728448,49.34544058371316,49.342514161422585,11.09239712830785,SW,Linear Regression,spatial_group_kfold,3,0.02,0.0,-0.02,-0.3760554750339483,-0.013373585682490917,0.38942906071643923,0.11635316251496162,0.027615506156853584,0.39605547503394833,0.013373585682490917,0,0,high
1457,36,17,11.096888704728448,49.339587739132,11.105871857569644,49.34544058371316,49.342514161422585,11.101380281149046,SW,Linear Regression,spatial_group_kfold,3,-0.17,0.0,0.17,-0.15091934662544704,-0.05975075396388323,0.21067010058933028,0.10828557814555895,0.020711560200793105,0.019080653374552975,0.05975075396388323,0,0,high
1458,36,18,11.105871857569644,49.339587739132,11.114855010410835,49.34544058371316,49.342514161422585,11.11036343399024,SW,Linear Regression,spatial_group_kfold,3,0.57,0.0,-0.57,0.7762102932411702,0.033560722935522994,-0.8097710161766932,0.10413867439284273,0.025766021736059554,0.20621029324117024,0.033560722935522994,0,0,high
1459,36,19,11.114855010410835,49.339587739132,11.123838163252032,49.34544058371316,49.342514161422585,11.119346586831433,SW,Linear Regression,spatial_group_kfold,3,1.77,0.0,-1.77,2.5618594740205975,0.02290170773519065,-2.584761181755788,0.21298595305624346,0.03688278135710098,0.7918594740205975,0.02290170773519065,1,1,low
1460,36,20,11.123838163252032,49.339587739132,11.13282131609323,49.34544058371316,49.342514161422585,11.12832973967263,SE,Linear Regression,spatial_group_kfold,2,0.34,0.0,-0.34,1.7565388690272652,0.0275410430396679,-1.784079912066933,0.18572556895192105,0.03286080224583127,1.4165388690272651,0.0275410430396679,0,1,low
1461,36,21,11.13282131609323,49.339587739132,11.141804468934424,49.34544058371316,49.342514161422585,11.137312892513826,SE,Linear Regression,spatial_group_kfold,2,-0.1,0.0,0.1,0.5270346560522394,0.015375637962086689,-0.5424102940143262,0.12840972068466597,0.06091625573093795,0.6270346560522394,0.015375637962086689,0,0,medium
1462,36,22,11.141804468934424,49.339587739132,11.15078762177562,49.34544058371316,49.342514161422585,11.146296045355022,SE,Linear Regression,spatial_group_kfold,2,-0.84,0.0,0.84,1.8000804977184215,-0.12134752061673147,-1.6787329771016901,0.37929323518869207,0.16086519347025435,2.6400804977184213,0.12134752061673147,0,1,low
1463,36,23,11.15078762177562,49.339587739132,11.159770774616817,49.34544058371316,49.342514161422585,11.155279198196219,SE,Linear Regression,spatial_group_kfold,2,-0.43,0.0,0.43,-0.2378774320695911,-0.14136016251221178,0.3792375945818029,0.31665811325056115,0.10528272057280366,0.19212256793040888,0.14136016251221178,0,0,low
1464,36,24,11.159770774616817,49.339587739132,11.16875392745801,49.34544058371316,49.342514161422585,11.164262351037413,SE,Linear Regression,spatial_group_kfold,2,0.01,0.0,-0.01,-0.3417181754229812,-0.11012561447022508,0.4518437898932063,0.4160451286001394,0.08780530298701529,0.3517181754229812,0.11012561447022508,0,0,low
1465,36,25,11.16875392745801,49.339587739132,11.177737080299204,49.34544058371316,49.342514161422585,11.173245503878608,SE,Linear Regression,spatial_group_kfold,2,0.0,0.0,-0.0,0.33579299598414475,-0.03483155161777257,-0.3009614443663722,0.12168224244944571,0.05681758314452381,0.33579299598414475,0.03483155161777257,0,0,high
1466,36,26,11.177737080299204,49.339587739132,11.1867202331404,49.34544058371316,49.342514161422585,11.182228656719802,SE,Linear Regression,spatial_group_kfold,2,0.0,0.0,-0.0,0.37431573188829903,-0.027861589753824564,-0.34645414213447445,0.10136190720705301,0.04973103938139654,0.37431573188829903,0.027861589753824564,0,0,high
1467,36,27,11.1867202331404,49.339587739132,11.195703385981597,49.34544058371316,49.342514161422585,11.191211809560999,SE,Linear Regression,spatial_group_kfold,2,-0.14,0.0,0.14,0.18947634973647254,-0.03791983526624977,-0.15155651447022278,0.07602603837226837,0.05558297173582154,0.32947634973647255,0.03791983526624977,0,0,high
1468,36,28,11.195703385981597,49.339587739132,11.204686538822791,49.34544058371316,49.342514161422585,11.200194962402193,SE,Linear Regression,spatial_group_kfold,2,-1.74,0.0,1.74,0.6254060265377862,-0.023951387711976836,-0.6014546388258094,0.07560033473542324,0.059037084401956,2.3654060265377863,0.023951387711976836,1,0,high
1469,36,29,11.204686538822791,49.339587739132,11.213669691663984,49.34544058371316,49.342514161422585,11.209178115243388,SE,Linear Regression,spatial_group_kfold,2,-0.37,0.0,0.37,0.3009925921880075,-0.0562166818295923,-0.2447759103584152,0.07497450565562569,0.048311864837226035,0.6709925921880076,0.0562166818295923,0,0,high
1470,36,30,11.213669691663984,49.339587739132,11.22265284450518,49.34544058371316,49.342514161422585,11.218161268084582,SE,Linear Regression,spatial_group_kfold,1,0.0,0.0,-0.0,0.1540586540504158,-0.11199416852566053,-0.042064485524755266,0.16980291641248277,0.09010685062836754,0.1540586540504158,0.11199416852566053,0,0,medium
1471,36,31,11.22265284450518,49.339587739132,11.231635997346377,49.34544058371316,49.342514161422585,11.227144420925779,SE,Linear Regression,spatial_group_kfold,1,0.0,-0.25,0.25,-0.2464110342372383,0.12174860125576849,0.12466243298146983,0.17595336931725666,0.04782518719807569,0.2464110342372383,0.3717486012557685,0,0,medium
1472,36,32,11.231635997346377,49.339587739132,11.240619150187571,49.34544058371316,49.342514161422585,11.236127573766975,SE,Linear Regression,spatial_group_kfold,1,-0.01,0.01,-0.0,-0.31366129183103575,0.09431902557446606,0.2193422662565697,0.1274297268586024,0.02874058227236481,0.30366129183103574,0.08431902557446606,0,0,medium
1473,36,33,11.240619150187571,49.339587739132,11.249602303028766,49.34544058371316,49.342514161422585,11.245110726608168,SE,Linear Regression,spatial_group_kfold,1,0.0,-0.05,0.05,0.3806582925925911,-0.06344777876882224,-0.31721051382376886,0.1469764374322584,0.024557994183029317,0.3806582925925911,0.013447778768822236,0,0,medium
1474,36,34,11.249602303028766,49.339587739132,11.258585455869962,49.34544058371316,49.342514161422585,11.254093879449364,SE,Linear Regression,spatial_group_kfold,1,0.0,0.0,-0.0,-0.02312911585573807,-0.009588082556742601,0.03271719841248067,0.15382699202582498,0.026107810941359926,0.02312911585573807,0.009588082556742601,0,0,medium
1475,36,35,11.258585455869962,49.339587739132,11.267568608711157,49.34544058371316,49.342514161422585,11.26307703229056,SE,Linear Regression,spatial_group_kfold,1,0.0,0.0,-0.0,-0.21627238207855948,0.04684899284632418,0.1694233892322353,0.11778586920903075,0.01887785800380275,0.21627238207855948,0.04684899284632418,0,0,high
1476,36,36,11.267568608711157,49.339587739132,11.276551761552351,49.34544058371316,49.342514161422585,11.272060185131753,SE,Linear Regression,spatial_group_kfold,1,0.09,-1.05,0.9600000000000001,-0.955717772816019,0.15756699830408083,0.7981507745119382,0.3012858076427397,0.13734119277817952,1.045717772816019,1.2075669983040809,0,0,low
1477,36,37,11.276551761552351,49.339587739132,11.285534914393548,49.34544058371316,49.342514161422585,11.28104333797295,SE,Linear Regression,spatial_group_kfold,1,0.0,0.01,-0.01,-0.7690041721538462,0.11562185483292955,0.6533823173209167,0.21114885429252767,0.058054098782578896,0.7690041721538462,0.10562185483292956,0,0,low
1478,36,38,11.285534914393548,49.339587739132,11.294518067234742,49.34544058371316,49.342514161422585,11.290026490814146,SE,Linear Regression,spatial_group_kfold,1,-0.09,-0.09,0.18,-0.905726333396878,0.11796333733069732,0.7877629960661807,0.2138391876711731,0.04982322292907683,0.8157263333968781,0.20796333733069733,0,0,low
1479,36,39,11.294518067234742,49.339587739132,11.29856048601328,49.34544058371316,49.342514161422585,11.29653927662401,SE,Linear Regression,spatial_group_kfold,1,-0.09,0.0,0.09,-0.6847882899487584,0.0715647002321247,0.6132235897166337,0.14436697455787328,0.029012518383761576,0.5947882899487584,0.0715647002321247,0,0,medium
1480,37,0,10.944175106428128,49.33373419840047,10.953158259269324,49.339587739132,49.33666096876624,10.948666682848726,SW,Linear Regression,spatial_group_kfold,4,-0.3,0.0,0.3,0.2124576741404335,-0.012729784104051482,-0.19972789003638203,0.1973849861293373,0.03501963998954348,0.5124576741404335,0.012729784104051482,0,0,low
1481,37,1,10.953158259269324,49.33373419840047,10.96214141211052,49.339587739132,49.33666096876624,10.957649835689923,SW,Linear Regression,spatial_group_kfold,4,-0.2,0.0,0.2,0.1791961707645672,-0.040682886237887496,-0.13851328452667971,0.18273004023270686,0.0488527458060552,0.37919617076456724,0.040682886237887496,0,0,medium
1482,37,2,10.96214141211052,49.33373419840047,10.971124564951715,49.339587739132,49.33666096876624,10.966632988531117,SW,Linear Regression,spatial_group_kfold,4,0.3,0.0,-0.3,-0.006176222850644675,-0.07590990626825027,0.08208612911889494,0.19610210119597377,0.042288851626199477,0.30617622285064466,0.07590990626825027,0,0,low
1483,37,3,10.971124564951715,49.33373419840047,10.98010771779291,49.339587739132,49.33666096876624,10.975616141372313,SW,Linear Regression,spatial_group_kfold,4,0.93,0.04,-0.9700000000000001,0.7862608015962412,0.023337040174733547,-0.8095978417709748,0.12337557294478285,0.022422957515308057,0.14373919840375882,0.016662959825266454,0,0,high
1484,37,4,10.98010771779291,49.33373419840047,10.989090870634104,49.339587739132,49.33666096876624,10.984599294213506,SW,Linear Regression,spatial_group_kfold,4,0.11,0.0,-0.11,-0.02932569349266545,0.09559941959558221,-0.06627372610291676,0.16393105738400504,0.027203667425784218,0.13932569349266544,0.09559941959558221,0,0,medium
1485,37,5,10.989090870634104,49.33373419840047,10.9980740234753,49.339587739132,49.33666096876624,10.993582447054703,SW,Linear Regression,spatial_group_kfold,4,-0.32,0.0,0.32,-0.1230105032477688,-0.1072369763694978,0.2302474796172666,0.15402446527600008,0.09320724533187558,0.1969894967522312,0.1072369763694978,0,0,medium
1486,37,6,10.9980740234753,49.33373419840047,11.007057176316495,49.339587739132,49.33666096876624,11.002565599895899,SW,Linear Regression,spatial_group_kfold,4,-0.06,0.0,0.06,0.16872921428928594,-0.08160210141715521,-0.08712711287213074,0.2275720371494964,0.04576210543553129,0.22872921428928594,0.08160210141715521,0,0,low
1487,37,7,11.007057176316495,49.33373419840047,11.01604032915769,49.339587739132,49.33666096876624,11.011548752737092,SW,Linear Regression,spatial_group_kfold,4,1.78,0.0,-1.78,0.9591201574836261,0.006573005920044556,-0.9656931634036706,0.15835967943530474,0.0453962317000752,0.8208798425163739,0.006573005920044556,1,0,medium
1488,37,8,11.01604032915769,49.33373419840047,11.025023481998886,49.339587739132,49.33666096876624,11.020531905578288,SW,Linear Regression,spatial_group_kfold,4,1.11,0.0,-1.11,1.9208862846978003,0.021088693863298077,-1.9419749785610985,0.21158095055859885,0.03514148947267894,0.8108862846978002,0.021088693863298077,1,1,low
1489,37,9,11.025023481998886,49.33373419840047,11.034006634840082,49.339587739132,49.33666096876624,11.029515058419484,SW,Linear Regression,spatial_group_kfold,4,8.11,0.0,-8.11,2.02449017915273,-0.17784339561618123,-1.8466467835365488,0.2716153641423515,0.13565185635949592,6.085509820847269,0.17784339561618123,1,1,low
1490,37,10,11.034006634840082,49.33373419840047,11.042989787681275,49.339587739132,49.33666096876624,11.038498211260679,SW,Linear Regression,spatial_group_kfold,3,4.05,0.0,-4.05,1.8545081636134588,0.014658833471505464,-1.8691669970849643,0.1725304835631077,0.024601629673066762,2.195491836386541,0.014658833471505464,1,1,medium
1491,37,11,11.042989787681275,49.33373419840047,11.051972940522472,49.339587739132,49.33666096876624,11.047481364101873,SW,Linear Regression,spatial_group_kfold,3,4.66,0.0,-4.66,2.2527690165276866,0.0182452613963921,-2.2710142779240785,0.1991599688905046,0.029466444261530705,2.4072309834723136,0.0182452613963921,1,1,low
1492,37,12,11.051972940522472,49.33373419840047,11.060956093363668,49.339587739132,49.33666096876624,11.05646451694307,SW,Linear Regression,spatial_group_kfold,3,-0.82,0.0,0.82,0.06469516924325269,-0.014252959151589577,-0.050442210091663116,0.04970045979456825,0.016714875703985593,0.8846951692432526,0.014252959151589577,0,0,high
1493,37,13,11.060956093363668,49.33373419840047,11.069939246204862,49.339587739132,49.33666096876624,11.065447669784266,SW,Linear Regression,spatial_group_kfold,3,-0.89,-0.28,1.17,0.3937266946688342,0.04356660382543373,-0.4372932984942679,0.08032743125248205,0.020701937224760613,1.2837266946688342,0.3235666038254338,0,0,high
1494,37,14,11.069939246204862,49.33373419840047,11.078922399046055,49.339587739132,49.33666096876624,11.074430822625459,SW,Linear Regression,spatial_group_kfold,3,-0.98,-0.14,1.12,0.1327972693343593,-0.036959836885591596,-0.09583743244876772,0.0747586577122466,0.022306744621655935,1.1127972693343593,0.10304016311440842,0,0,high
1495,37,15,11.078922399046055,49.33373419840047,11.087905551887252,49.339587739132,49.33666096876624,11.083413975466653,SW,Linear Regression,spatial_group_kfold,3,0.42,-0.48,0.06,0.2743638446930411,0.05557623284008456,-0.32994007753312565,0.2210969905358882,0.11332712012905401,0.1456361553069589,0.5355762328400846,0,0,low
1496,37,16,11.087905551887252,49.33373419840047,11.096888704728448,49.339587739132,49.33666096876624,11.09239712830785,SW,Linear Regression,spatial_group_kfold,3,-0.27,0.0,0.27,0.18967163402059645,0.0025187658208063496,-0.1921903998414028,0.06533985441104506,0.013086308341482625,0.45967163402059646,0.0025187658208063496,0,0,high
1497,37,17,11.096888704728448,49.33373419840047,11.105871857569644,49.339587739132,49.33666096876624,11.101380281149046,SW,Linear Regression,spatial_group_kfold,3,0.0,0.0,-0.0,-0.21167829925781767,-0.03684215667766357,0.24852045593548125,0.045633781455999424,0.023505199472675,0.21167829925781767,0.03684215667766357,0,0,high
1498,37,18,11.105871857569644,49.33373419840047,11.114855010410835,49.339587739132,49.33666096876624,11.11036343399024,SW,Linear Regression,spatial_group_kfold,3,-1.16,0.18,0.98,0.42625677999276784,0.031856267820975497,-0.45811304781374335,0.0991370170432142,0.02356552900637585,1.5862567799927678,0.1481437321790245,1,0,high
1499,37,19,11.114855010410835,49.33373419840047,11.123838163252032,49.339587739132,49.33666096876624,11.119346586831433,SW,Linear Regression,spatial_group_kfold,3,-0.14,0.11,0.030000000000000013,0.23789626408215325,0.039815740457769803,-0.27771200453992306,0.0991207485905114,0.03111489744473125,0.37789626408215327,0.0701842595422302,0,0,high
1500,37,20,11.123838163252032,49.33373419840047,11.13282131609323,49.339587739132,49.33666096876624,11.12832973967263,SE,Linear Regression,spatial_group_kfold,2,0.0,0.0,-0.0,-0.2449175541537223,0.02092423542327648,0.2239933187304458,0.14424784065052088,0.01836531859063895,0.2449175541537223,0.02092423542327648,0,0,medium
1501,37,21,11.13282131609323,49.33373419840047,11.141804468934424,49.339587739132,49.33666096876624,11.137312892513826,SE,Linear Regression,spatial_group_kfold,2,0.0,0.0,-0.0,-0.13671456082880695,-0.028560395257645456,0.1652749560864524,0.3260272321367821,0.0703593259735269,0.13671456082880695,0.028560395257645456,0,0,low
1502,37,22,11.141804468934424,49.33373419840047,11.15078762177562,49.339587739132,49.33666096876624,11.146296045355022,SE,Linear Regression,spatial_group_kfold,2,-0.06,0.0,0.06,-0.6767967222702606,-0.22609930926761582,0.9028960315378763,0.2680835903576501,0.07705453040896454,0.6167967222702606,0.22609930926761582,0,0,low
1503,37,23,11.15078762177562,49.33373419840047,11.159770774616817,49.339587739132,49.33666096876624,11.155279198196219,SE,Linear Regression,spatial_group_kfold,2,0.0,0.0,-0.0,-5.079873761135951,-0.0650091162473597,5.144882877383311,1.5282374949073654,0.6049095454747806,5.079873761135951,0.0650091162473597,0,1,low
1504,37,24,11.159770774616817,49.33373419840047,11.16875392745801,49.339587739132,49.33666096876624,11.164262351037413,SE,Linear Regression,spatial_group_kfold,2,0.0,0.0,-0.0,-4.174442595508183,-0.08901550493898627,4.26345810044717,1.2875635557278304,0.44813666278421993,4.174442595508183,0.08901550493898627,0,1,low
1505,37,25,11.16875392745801,49.33373419840047,11.177737080299204,49.339587739132,49.33666096876624,11.173245503878608,SE,Linear Regression,spatial_group_kfold,2,0.0,0.0,-0.0,0.7797634610344168,-0.07104527402500012,-0.7087181870094167,0.3004985118822143,0.07272910855625916,0.7797634610344168,0.07104527402500012,0,0,low
